genre|art_pop,genre|asian_american_hip_hop,genre|atl_hip_hop,genre|barbadian_pop,genre|big_room,genre|brostep,genre|canadian_latin,genre|canadian_pop,genre|candy_pop,genre|chicago_bop,genre|chicago_rap,genre|colombian_pop,genre|complextro,genre|contemporary_r,genre|dance_pop,genre|dirty_south_rap,genre|dutch_edm,genre|east_coast_hip_hop,genre|edm,genre|electro_house,genre|electronic_trap,genre|electropop,genre|electropowerpop,genre|eurodance,genre|europop,genre|g_funk,genre|gangster_rap,genre|german_techno,genre|grime,genre|hip_hop,genre|hip_pop,genre|house,genre|latin,genre|latin_pop,genre|mexican_pop,genre|miami_hip_hop,genre|modern_rock,genre|neo_mellow,genre|neo_soul,genre|ohio_hip_hop,genre|old_school_atlanta_hip_hop,genre|pop,genre|pop_dance,genre|pop_punk,genre|pop_rap,genre|pop_rock,genre|post,genre|progressive_electro_house,genre|progressive_house,genre|puerto_rican_pop,genre|rap,genre|slap_house,genre|south_carolina_hip_hop,genre|southern_hip_hop,genre|swedish_electropop,genre|swedish_pop,genre|teen_pop,genre|trance,genre|trap,genre|tropical_house,genre|uk_dance,genre|urban_contemporary,genre|viral_rap,genre|west_coast_rap,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,subject|high,subject|low,subject|medium,polar|Negative,polar|Neutral,polar|Positive,key|0,key|1,key|2,key|3,key|4,key|5,key|6,key|7,key|8,key|9,key|10,key|11,mode|0,mode|1,id
0.0,0.0,0.0,0.0,0.28148870908702317,0.39280615963233023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08985886292230941,0.0,0.39280615963233023,0.0,0.20025860557106576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3371474343596767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09760448406315202,0.2163721748421367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39280615963233023,0.0,0.0,0.0,0.0,0.0,0.39280615963233023,0.0,0.2922110885553479,0.0,0.0,0.0,0.0,0.08233082706766917,0.13271028037383178,0.11040861402540032,0.004781065088757397,0.00020193876334158482,3.009320905459388e-07,0.02766917293233083,0.10582655826558268,0.0927443707888604,0.16470588235294117,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,5L2l7mI8J1USMzhsmdjat9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31828016609482584,0.0,0.0,0.0,0.7093161450104729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34571516252190526,0.0,0.0,0.5254040052193972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08609022556390977,0.07850467289719623,0.05949751518498068,0.04000000000000001,0.012117219334846156,2.242343541944075e-06,0.01663157894736842,0.1424119241192412,0.05099344354465734,0.1858823529411765,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0vbtURX4qv1l7besfwmnD8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5147618111162313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7183293809750589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46799912205508015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10789473684210527,0.06588785046728973,0.09969630038652677,0.013775147928994085,0.0032471725651962192,0.0010998668442077232,0.005172932330827065,0.12186088527551941,0.0982289409012179,0.18352941176470589,0.0,0.3,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5PX4uS1LqlWEPL69phPVQQ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1663436013925295,0.0,0.0,0.0,0.3707117648410259,0.5909462260168282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1806820258248955,0.4005406437814968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409310028678325,0.0,0.0,0.0,0.0,0.07932330827067671,0.09112149532710281,0.10565985643290998,0.0035502958579881672,0.00943661628163928,0.0,0.08511278195488724,0.11102077687443541,0.0892766134955973,0.19294117647058825,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6h5PAsRni4IRlxWr6uDPTP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27794427477411315,0.0,0.0,0.0,0.6194239620063795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30190241291044656,0.6692651705351635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027819548872180456,0.11401869158878504,0.13854224185532854,0.0051597633136094695,0.11408323547413855,1.7762982689747006e-05,0.08631578947368423,0.12615176151761517,0.09810742430150628,0.16470588235294117,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1sh6lL6cmlcwhqZKGiKBua
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14961404482648732,0.0,0.0,0.0,0.3334284345073844,0.5315134120529864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16251042110911332,0.360257354847953,0.0,0.0,0.0,0.0,0.6540180507977587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06654135338345864,0.13738317757009347,0.15612921038100494,0.011550295857988167,0.03847648269138046,0.0,0.026165413533834593,0.08098464317976514,0.10009521823111732,0.1858823529411765,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2V65y3PX4DkRhy1djlxd9p
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47070040307240685,0.0,0.10767805432773549,0.0,0.0,0.0,0.23997028572374887,0.3825331380174627,0.0,0.32597516915730806,0.0,0.0,0.0,0.0,0.0,0.47070040307240685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1169596475605232,0.2592792078596124,0.0,0.1777505702355601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350157129139653,0.0,0.0,0.0,0.0,0.027819548872180456,0.10981308411214954,0.14688017669795692,0.021538461538461538,0.013663721096311664,0.0,0.01380451127819549,0.02181571815718157,0.09820536305351264,0.1811764705882353,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,60wwxj6Dd9NJlirf84wr2c
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695686476197032,0.0,0.0,0.0,0.3778990721288381,0.0,0.7412469632865419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1841850633978866,0.4083062691571853,0.0,0.2799170545628197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05563909774436087,0.06962616822429904,0.09563776918829375,0.007479289940828401,0.004831477703053104,0.0,0.007127819548872181,0.03265582655826559,0.056271254069445845,0.18352941176470589,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0g5EKLgdKvNlln7TNqBByK
0.0,0.0,0.0,0.0,0.620553883294985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19809770173649047,0.0,0.0,0.0,0.44147865025713945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21517325440455728,0.4770017020247842,0.0,0.3270116614369884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047368421052631594,0.15140186915887854,0.07446162341247929,0.14982248520710062,0.0005012727709496862,7.509986684420774e-07,0.06526315789473684,0.09453477868112015,0.10179645062708005,0.15294117647058825,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,3P5h94RH9LOBwD8OF84M0u
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4696271371982988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22889260762393868,0.5074151233137524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6852652178642465,0.0,0.0,0.0,0.0,0.07706766917293231,0.041588785046728964,0.03409718387631142,0.09443786982248523,0.09311954492982837,0.0,0.08721804511278197,0.08934056007226739,0.047483971597761944,0.17882352941176471,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,5masKPHeAOVNgxdLebIcK7
